"artist","album","song","popularity","duration_ms","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre"
"Panic! At The Disco","Hits Hits Hits","Viva Las Vengeance",0,206580,0.211,0.821,-5.423,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,"rock"
"Panic! At The Disco","Tek It - New Noise","Viva Las Vengeance",1,206580,0.211,0.821,-5.423,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,"rock"
"Panic! At The Disco","Rock - Best of 2022","Don't Let the Light Go Out",9,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","Beautiful Trending Hits 2022","Don't Let the Light Go Out",1,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","Hits à suivre 2022","Middle of a Breakup",1,200037,0.437,0.803,-4.791,0.04,4.46e-05,0.0164,0.107,0.735,147.507,"rock"
"Panic! At The Disco","Pop n' Fresh","Don't Let the Light Go Out",0,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","Pop Brandneu","Don't Let the Light Go Out",0,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","I'm Blue - Hits of 2022","Don't Let the Light Go Out",1,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","All Out Alternative","I Write Sins Not Tragedies",5,187613,0.565,0.792,-4.983,0.132,0.0913,0,0.114,0.639,170.076,"rock"
"blink-182","Emo Christmas 2022","Happy Holidays, You Bastard",3,42440,0.409,0.99,-2.084,0.115,0.02,0,0.513,0.962,172.715,"rock"
"Panic! At The Disco","New Pop Classics","Don't Let the Light Go Out",0,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","Daily Pop Mix","Don't Let the Light Go Out",0,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"blink-182","Обратно в клас - rock","I Miss You",4,227813,0.652,0.766,-6.481,0.0345,0.000761,6.34e-06,0.0739,0.641,110.011,"rock"
"Panic! At The Disco","Upbeat Pop","Middle of a Breakup",0,200037,0.437,0.803,-4.791,0.04,4.46e-05,0.0164,0.107,0.735,147.507,"rock"
"blink-182","12 Days of Christmas 2022","I Won't Be Home For Christmas",2,198093,0.347,0.942,-5.517,0.0913,0.00196,0,0.338,0.66,200.025,"rock"
"blink-182","OO's Music Grandi Successi","All The Small Things",2,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62,"rock"
"Panic! At The Disco","Pop Hits Now","Viva Las Vengeance",0,206580,0.211,0.821,-5.423,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,"rock"
"blink-182","Halloween Party Canzoni per Bambini 2022","Ghost On The Dance Floor",0,257519,0.532,0.969,-3.967,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,"rock"
"blink-182","Halloween Scary Party","Ghost On The Dance Floor",0,257519,0.532,0.969,-3.967,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,"rock"
"Panic! At The Disco","This Is Why - This Is Rock","Don't Let the Light Go Out",0,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"Panic! At The Disco","This Is Why - This Is Rock","Middle of a Breakup",0,200037,0.437,0.803,-4.791,0.04,4.46e-05,0.0164,0.107,0.735,147.507,"rock"
"blink-182","Rock & Halloween","Ghost On The Dance Floor",4,257519,0.532,0.969,-3.967,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,"rock"
"blink-182","Alternative Christmas 2022","Happy Holidays, You Bastard",0,42440,0.409,0.99,-2.084,0.115,0.02,0,0.513,0.962,172.715,"rock"
"blink-182","Halloween Kids Party 2022","Adam's Song",0,249626,0.52,0.775,-5.803,0.0348,0.034,0,0.364,0.383,136.02,"rock"
"Panic! At The Disco","20's Rock","Viva Las Vengeance",0,206580,0.211,0.821,-5.423,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,"rock"
"blink-182","Alternative Christmas 2022","I Won't Be Home For Christmas",0,198093,0.347,0.942,-5.517,0.0913,0.00196,0,0.338,0.66,200.025,"rock"
"Panic! At The Disco","Your Perfect Soundtrack","Don't Let the Light Go Out",1,229517,0.492,0.59,-4.032,0.0313,0.00109,0.0023,0.271,0.179,117.637,"rock"
"blink-182","Mirando las nubes","All The Small Things",0,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62,"rock"
"blink-182","Rock Workout 2023","All The Small Things",1,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62,"rock"
"blink-182","Rock Workout 2023","What's My Age Again?",4,148360,0.391,0.951,-7.419,0.0688,0.012,0.000446,0.0878,0.468,157.663,"rock"
"blink-182","Alternative Christmas 2022","Happy Holidays, You Bastard",0,42440,0.409,0.99,-2.084,0.115,0.02,0,0.513,0.962,172.715,"rock"
"blink-182","Halloween Kids Party 2022","All The Small Things",0,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62,"rock"
"blink-182","Halloween Party Canzoni per Bambini 2022","All The Small Things",0,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62,"rock"
"The Rolling Stones","Halloween Hits","Sympathy For The Devil",5,377746,0.636,0.67,-10.958,0.257,0.582,0,0.0453,0.572,115.577,"rock"
"The Rolling Stones","Helloween Party","Paint It, Black",2,224133,0.496,0.858,-7.927,0.0922,0.0133,0.0675,0.349,0.773,159.69,"rock"
"The Rolling Stones","Pumpkin Patch Hits","Sympathy For The Devil",0,377746,0.636,0.67,-10.958,0.257,0.582,0,0.0453,0.572,115.577,"rock"
"The Rolling Stones","Twisted Halloween Hits","Sympathy For The Devil",0,377746,0.636,0.67,-10.958,0.257,0.582,0,0.0453,0.572,115.577,"rock"
"The Rolling Stones","(70's) Seventies Collected Volume 2","Fool To Cry - Remastered 2009",0,305920,0.384,0.448,-7.397,0.043,0.9,0.0561,0.114,0.27,135.128,"rock"
"The Rolling Stones","60s Christmas Party","Gimme Shelter",0,270773,0.634,0.63,-8.277,0.031,0.447,0.0374,0.169,0.489,118.642,"rock"
"The Rolling Stones","Rock Workout 2023","Start Me Up - Remastered 2009",1,213066,0.631,0.932,-4.142,0.0354,0.0429,0.137,0.0918,0.971,122.431,"rock"
"The Rolling Stones","Halloween Scary Party","Beast Of Burden - Remastered 1994",0,265173,0.784,0.879,-3.862,0.0308,0.39,0.000848,0.0426,0.893,100.622,"rock"
"The Rolling Stones;Alok","Halloween Party 2022","Living In A Ghost Town - Alok Remix",0,208980,0.707,0.745,-7.291,0.0321,0.0226,0.264,0.102,0.515,125.018,"rock"
"The Rolling Stones","Halloween Scary Party","Too Much Blood - Remastered",0,374240,0.592,0.909,-5.887,0.051,0.0149,0.177,0.0571,0.479,116.433,"rock"
"Elvis Presley","Blue Hawaii","Can't Help Falling in Love",80,182360,0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,"rock"
"Capital Cities","In A Tidal Wave Of Mystery (Deluxe Edition)","Safe And Sound",83,192789,0.655,0.819,-4.852,0.0316,0.000176,0.00374,0.104,0.766,117.956,"rock"
"The Local Train","Vaaqif","Aaftaab",58,233471,0.464,0.391,-9.884,0.0384,0.755,9.64e-05,0.105,0.418,106.887,"rock"
"Eagles","Hotel California (2013 Remaster)","Hotel California - 2013 Remaster",84,391376,0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,"rock"
"grandson","Blood // Water","Blood // Water",75,216720,0.51,0.882,-5.659,0.159,0.00158,0.00206,0.0764,0.653,154.029,"rock"
"Panic! At The Disco","Pray for the Wicked","High Hopes",81,190946,0.579,0.904,-2.729,0.0618,0.193,0,0.064,0.681,82.014,"rock"
"BANNERS","Where The Shadow Ends","Someone To You",77,219801,0.52,0.903,-5.497,0.042,0.00517,0,0.254,0.652,74.988,"rock"
"Ghost","Pumpkin Patch Hits","Mary On A Cross",1,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027,"rock"
"Ghost","Halloween Metal Nights","Mary On A Cross",2,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027,"rock"
"Ghost","Twisted Halloween Hits","Mary On A Cross",0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027,"rock"
"AC/DC","Back In Black","Back In Black",85,255493,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,"rock"
"Ghost","Rock & Halloween","Mary On A Cross",5,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027,"rock"
"Ghost","LUGNA LÅTAR","Mary On A Cross",4,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027,"rock"
"Ghost","Halloween Party 2022","Square Hammer",0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986,"rock"
"Ghost","Halloween 2022","Square Hammer",0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986,"rock"
"Ghost","Halloween Spooky Party 2022","Square Hammer",0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986,"rock"
"Fall Out Boy","Halloween Hits","Uma Thurman",1,211573,0.623,0.961,-2.616,0.0869,0.102,0.000171,0.264,0.668,149.963,"rock"
"The Killers","Workout Hits 2023","Mr. Brightside",2,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104,"rock"
"Fall Out Boy","Обратно в клас - rock","Sugar, We're Goin Down",2,230933,0.5,0.887,-3.74,0.0726,0.00467,0,0.114,0.631,162.003,"rock"
"Ghost","Halloween Metal Nights","Square Hammer",2,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986,"rock"
"Fall Out Boy","OO's Music Grandi Successi","Sugar, We're Goin Down",2,230933,0.5,0.887,-3.74,0.0726,0.00467,0,0.114,0.631,162.003,"rock"
"Fall Out Boy","Halloween 2022","My Songs Know What You Did In The Dark (Light Em Up)",0,186826,0.557,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.566,151.988,"rock"
"Fall Out Boy","Emo Christmas 2022","Yule Shoot Your Eye Out",0,221013,0.668,0.522,-7.42,0.0311,0.696,0,0.609,0.718,107.979,"rock"
"The Killers","OO's Music Grandi Successi","When You Were Young",5,220413,0.441,0.976,-3.09,0.147,0.000335,0.0475,0.298,0.248,130.411,"rock"
"The Killers;Phoebe Bridgers","The Greatest Rock Tunes 2022","Runaway Horses - Abridged",1,204466,0.499,0.223,-15.253,0.0338,0.912,0,0.0962,0.304,129.291,"rock"
"blink-182","90's Music Grandi Successi","All The Small Things",2,171066,0.442,0.9,-5.032,0.0529,0.0109,0,0.395,0.609,148.62,"rock"
"Fall Out Boy","Alternative Christmas 2022","Yule Shoot Your Eye Out",0,221013,0.668,0.522,-7.42,0.0311,0.696,0,0.609,0.718,107.979,"rock"
"The Killers","Kick It","Mr. Brightside",1,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104,"rock"
"The Killers","Rock Workout 2023","Mr. Brightside",2,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104,"rock"
"Fall Out Boy","Обратно в клас - rock","Thnks fr th Mmrs",2,204760,0.458,0.897,-5.006,0.0674,0.005,0,0.103,0.602,154.834,"rock"
"The Killers","Mirando las nubes","Mr. Brightside",0,223973,0.344,0.931,-3.759,0.0783,0.00104,0,0.0903,0.251,148.104,"rock"
"Fall Out Boy","Alternative Christmas 2022","Yule Shoot Your Eye Out",0,221013,0.668,0.522,-7.42,0.0311,0.696,0,0.609,0.718,107.979,"rock"
"Ghost","Halloween 2022","Dance Macabre",0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,"rock"
"Ghost","Halloween Party 2022","Dance Macabre",0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,"rock"
"Ghost","Halloween Spooky Party 2022","Dance Macabre",0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,"rock"
"Fall Out Boy","Halloween Party 2022","My Songs Know What You Did In The Dark (Light Em Up)",0,186826,0.557,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.566,151.988,"rock"
"The Killers","Rock Workout 2023","Somebody Told Me",1,200946,0.508,0.981,-3.23,0.0779,8.22e-05,0.000449,0.0555,0.746,138.011,"rock"
"Bon Jovi","Fishing Music","Wanted Dead Or Alive",2,308560,0.265,0.818,-3.553,0.0393,0.0774,0.024,0.323,0.251,150.332,"rock"
"The Rolling Stones","Helloween Party","Sympathy For The Devil",2,377746,0.636,0.67,-10.958,0.257,0.582,0,0.0453,0.572,115.577,"rock"
"The Killers;Ryan Pardey","Home For Christmas 2022","Don't Shoot Me Santa",0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041,"rock"
"The Killers;Ryan Pardey","Alternative Christmas 2022","Don't Shoot Me Santa",0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041,"rock"
"The Killers;Toni Halliday","Rock n Roll Christmas","A Great Big Sled",0,262586,0.532,0.872,-3.869,0.0636,0.00223,0,0.283,0.299,127.959,"rock"
"The Killers;Toni Halliday","Alternative Christmas 2022","A Great Big Sled",0,262586,0.532,0.872,-3.869,0.0636,0.00223,0,0.283,0.299,127.959,"rock"
"The Killers;Ryan Pardey","Rock n Roll Christmas","Don't Shoot Me Santa",0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041,"rock"
"The Killers","Alternative Christmas 2022","Joy Ride - Night Version",0,436413,0.666,0.935,-4.563,0.0445,0.00285,0.781,0.352,0.69,118.999,"rock"
"The Killers;Ryan Pardey","Home At Christmas","Don't Shoot Me Santa",0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041,"rock"
"The Killers;Ryan Pardey","Alternative Christmas 2022","Don't Shoot Me Santa",0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041,"rock"
"The Rolling Stones","REGNIG DAG","As Tears Go By - Mono Version",4,165213,0.329,0.282,-10.863,0.0294,0.71,0.00265,0.158,0.393,112.944,"rock"
"The Killers;Ryan Pardey","Christmas Rock 2022","Don't Shoot Me Santa",0,245106,0.588,0.847,-4.164,0.0705,0.0601,0,0.307,0.662,120.041,"rock"
"The Rolling Stones","Halloween Party 2022","Sympathy For The Devil - 50th Anniversary Edition / Remastered 2018",0,378146,0.703,0.668,-9.237,0.22,0.516,0,0.0588,0.561,116.039,"rock"
"Everybody Loves an Outlaw","I See Red","I See Red",76,230613,0.509,0.448,-7.552,0.0357,0.00713,0.0137,0.244,0.221,156.909,"rock"
"MGMT","Little Dark Age","Little Dark Age",83,299960,0.705,0.712,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,"rock"
"The Yellow Diary","Izafa","Tere Jeya Hor Disda",55,190122,0.561,0.526,-10.005,0.0258,0.774,0.00605,0.103,0.463,89.996,"rock"
"TK from Ling tosite sigure","Fantastic Magic","unravel",73,238360,0.508,0.889,-2.755,0.0862,0.0495,0,0.0984,0.332,135.014,"rock"
"Elton John;Britney Spears","Hold Me Closer","Hold Me Closer",89,202245,0.667,0.75,-4.602,0.0906,0.0746,0.000198,0.197,0.486,126.041,"rock"
"Nirvana","Nevermind (Remastered)","Something In The Way",76,232146,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,"rock"
"KALEO","A/B","Way down We Go",77,213706,0.489,0.505,-8.022,0.117,0.579,0.000333,0.104,0.337,163.255,"rock"
"Sam Tinnesz;Yacht Money","Play with Fire (feat. Yacht Money)","Play with Fire (feat. Yacht Money)",76,180690,0.573,0.539,-6.091,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,"rock"
"Bishop Briggs","Church Of Scars","River",75,216133,0.733,0.477,-6.737,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,"rock"
"Phillip Phillips","The World From The Side Of The Moon","Gone, Gone, Gone",67,209693,0.664,0.642,-5.961,0.038,0.129,0,0.114,0.501,118.002,"rock"
"Bring Me The Horizon","Sempiternal (Expanded Edition)","Can You Feel My Heart",81,228146,0.15,0.859,-2.827,0.0595,0.00201,0.194,0.387,0.354,170.527,"rock"
"The Police","Synchronicity (Remastered 2003)","Every Breath You Take",86,253920,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,"rock"
"Keane","Hopes And Fears","Somewhere Only We Know",85,237146,0.448,0.665,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004,"rock"
"Vance Joy","Dream Your Life Away","Riptide",82,204280,0.484,0.731,-6.694,0.0379,0.431,0,0.151,0.51,101.654,"rock"
"OneRepublic","Run","Run",76,169010,0.682,0.72,-8.173,0.0381,0.326,0,0.148,0.673,117.003,"rock"
"The Local Train","Aalas Ka Pedh","Aaoge Tum Kabhi",56,313163,0.534,0.863,-4.616,0.0357,0.0152,0.0167,0.144,0.374,98.006,"rock"
"WALK THE MOON","TALKING IS HARD","Shut Up and Dance",83,199080,0.578,0.866,-3.804,0.0619,0.00701,0,0.257,0.619,128.038,"rock"
"Queen","News Of The World (2011 Remaster)","We Will Rock You - Remastered 2011",79,122066,0.692,0.497,-7.316,0.119,0.676,0,0.259,0.475,81.308,"rock"
"Bryan Adams","Reckless (30th Anniversary / Deluxe Edition)","Summer Of '69",82,216053,0.508,0.834,-6.205,0.0386,0.0183,0,0.0732,0.774,139.131,"rock"
"AJR","Arbeitsmusik Herbst/Winter 2022/2023","I Won't",0,168552,0.423,0.721,-8.07,0.165,0.00792,0,0.38,0.382,161.926,"rock"
"Skylar Grey;Polo G;Mozzy;Eminem","Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]","Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",72,257368,0.664,0.692,-4.128,0.127,0.237,0,0.0798,0.233,154.924,"rock"
"AC/DC","Highway to Hell","Highway to Hell",84,208400,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,"rock"
"Bastille","Frühstücksmusik Herbst/Winter 2022/2023","Hope For The Future",0,212866,0.449,0.411,-9.189,0.0329,0.742,0.101,0.112,0.109,149.911,"rock"
"Bastille","Arbeitsmusik Herbst/Winter 2022/2023","Revolution",0,183406,0.629,0.755,-4.703,0.206,0.0799,0,0.141,0.78,110.016,"rock"
"Bastille","Autumn Vibe","Thelma + Louise",1,137476,0.766,0.83,-3.335,0.1,0.0146,0,0.035,0.756,121.948,"rock"
"OneRepublic","Human (Deluxe)","Run",75,168259,0.682,0.72,-8.176,0.0382,0.321,0,0.205,0.649,116.988,"rock"
"Bastille","Mega Hits Autumn/Fall 2022","Hope For The Future",2,212866,0.449,0.411,-9.189,0.0329,0.742,0.101,0.112,0.109,149.911,"rock"
"Bastille","Frühstücksmusik Herbst/Winter 2022/2023","Revolution",0,183406,0.629,0.755,-4.703,0.206,0.0799,0,0.141,0.78,110.016,"rock"
"Bastille","Helloween Party","Snakes",0,197957,0.635,0.812,-4.724,0.0362,0.0576,0,0.135,0.486,137.976,"rock"
"Bastille","Halloween 2022","Bad Blood",0,212240,0.664,0.794,-5.503,0.038,0.0132,0.0137,0.12,0.933,143.013,"rock"
"Bastille","Arbeitsmusik Herbst/Winter 2022/2023","Shut Off The Lights",0,187363,0.624,0.908,-3.215,0.0992,0.408,0,0.139,0.659,105.048,"rock"
"Kate Bush","Planet 80's","Army Dreamers",3,174026,0.703,0.225,-11.366,0.0511,0.731,4.59e-06,0.102,0.399,143.248,"rock"
"Kate Bush","80's","Babooshka",0,209933,0.47,0.439,-8.892,0.0322,0.741,1.64e-05,0.0707,0.287,108.037,"rock"
"Bastille","Emo Christmas 2022","Merry Xmas Everybody - For Nest Audio Sessions",0,193826,0.56,0.394,-9.129,0.0307,0.365,0,0.213,0.382,122.878,"rock"
"Kate Bush","OK Boomers - Top Tunes","Wuthering Heights",0,205573,0.581,0.429,-10.007,0.0326,0.18,0.00106,0.128,0.504,123.802,"rock"
"Bon Jovi","Fiesta temática 90s","Say It Isn't So",1,213333,0.454,0.805,-4.947,0.0313,0.0229,0,0.358,0.591,91.251,"rock"
"The Police","On air 70's Hits","Message In A Bottle - Remastered 2003",3,290280,0.568,0.808,-7.042,0.0378,0.0327,1.08e-05,0.218,0.849,151.12,"rock"
"Bon Jovi","Обратно в клас - rock","Livin' On A Prayer",1,250626,0.527,0.89,-3.335,0.0338,0.0678,0.000162,0.222,0.818,122.494,"rock"
"Bon Jovi","Kick It","You Give Love A Bad Name",1,223146,0.532,0.964,-2.559,0.0519,0.0477,0,0.359,0.804,122.778,"rock"
"Bon Jovi","80s Bangers Vol. 2","Bad Medicine",1,316520,0.529,0.982,-2.129,0.0368,0.0206,0,0.0807,0.792,118.668,"rock"
"Bon Jovi","Workout Hits 2023","Livin' On A Prayer",0,250626,0.527,0.89,-3.335,0.0338,0.0678,0.000162,0.222,0.818,122.494,"rock"
"The Police","Halloween Songs | Witches Hour","Behind My Camel - Remastered 2003",1,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829,"rock"
"The Police","Happy Haunted Halloween Tunes","Behind My Camel - Remastered 2003",0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829,"rock"
"The Police","Spooky Scary Season","Behind My Camel - Remastered 2003",0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829,"rock"
"Kate Bush","Feeling Good - Adult Pop Favorites","The Man with the Child in His Eyes",0,160626,0.3,0.21,-13.589,0.031,0.964,0.00323,0.124,0.18,86.038,"rock"
"Bon Jovi","Rock Workout 2023","Livin' On A Prayer",2,250626,0.527,0.89,-3.335,0.0338,0.0678,0.000162,0.222,0.818,122.494,"rock"
"Bon Jovi","80s Bangers Vol. 1","You Give Love A Bad Name",3,223146,0.532,0.964,-2.559,0.0519,0.0477,0,0.359,0.804,122.778,"rock"
"The Police","Anthems for Witches 2022","Behind My Camel - Remastered 2003",0,173600,0.509,0.326,-9.59,0.0254,0.0618,0.805,0.293,0.229,86.829,"rock"
"The Police","80s Bangers Vol. 1","Roxanne - Remastered 2003",2,191506,0.615,0.752,-8.91,0.391,0.0397,1.37e-06,0.0479,0.66,133.977,"rock"
"Bee Gees","Best 70s Rock Tunes","Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",1,225400,0.812,0.816,-5.699,0.0569,0.21,0.0472,0.0961,0.778,105.936,"rock"
"Eve","Kaikai Kitan / Ao No Waltz","Kaikai Kitan",75,221426,0.584,0.911,-3.515,0.09,0.0119,0,0.119,0.606,92.502,"rock"
"Unlike Pluto;Mike Taylor","Everything Black","Everything Black",74,228979,0.62,0.864,-4.334,0.114,0.0323,0,0.117,0.395,98.059,"rock"
"Pink Floyd","Wish You Were Here","Wish You Were Here",77,334743,0.481,0.262,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.861,"rock"
"LiSA","LEO-NiNE","紅蓮華",74,237586,0.541,0.977,-2.828,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,"rock"
"Nirvana","Nevermind (Remastered)","Smells Like Teen Spirit",83,301920,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,"rock"
"Raghu Dixit","Just Maath Maathali","Munjaane Manjalli",52,340244,0.39,0.505,-8.671,0.0381,0.421,0,0.0918,0.28,113.706,"rock"
"Fort Minor;Styles Of Beyond","The Rising Tied","Remember the Name (feat. Styles of Beyond)",67,230493,0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,"rock"
"Imagine Dragons","Smoke + Mirrors (Deluxe)","Warriors",75,171040,0.365,0.851,-6.238,0.0645,0.0964,0.003,0.237,0.309,78.086,"rock"
"The Script","No Sound Without Silence","Superheroes",75,245466,0.49,0.885,-4.121,0.0396,0.00218,0,0.0741,0.64,166.996,"rock"
"Bastille","Arbeitsmusik Herbst/Winter 2022/2023","Remind Me",0,182681,0.744,0.744,-4.334,0.142,0.247,0,0.116,0.662,104.007,"rock"
"OneRepublic","Human (Deluxe)","Someday",76,187888,0.576,0.679,-7.237,0.034,0.0311,0,0.323,0.213,121.005,"rock"
"Rachel Platten","Wildfire","Fight Song",77,204013,0.564,0.714,-4.987,0.129,0.0549,0,0.155,0.33,175.924,"rock"
"Bee Gees;SG Lewis","Weekend Baby","More Than A Woman - SG's Paradise Edit",2,357936,0.679,0.762,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407,"rock"
